rocmfpx-plugin: info: registered 1 ROCmFPX Vulkan device(s)
rocmfpx-plugin: info: loaded rocmfpx-vulkan-charlie 0.1.0 from /home/isaac/Documents/Codex/2026-09-16/recalcar-vas-a-estar-en-paralelo-2/work/builds/rocmfpx-vulkan-gfx1032-v3-instrumented/bin/rocmfpx-vulkan-plugin.so
0.00.070.771 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.071.322 W srv  llama_server: -----------------
0.00.071.325 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.071.325 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.071.326 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.071.326 W srv  llama_server: -----------------
0.00.072.622 I srv    load_model: loading model '/home/isaac/Documents/Codex/2026-09-16/recalcar-vas-a-estar-en-paralelo-2/work/results/models/LFM2.5-2.6B-ROCmFP4_FAST.gguf'
0.01.975.182 I cmn          init: llama threadpool init, n_threads = 4
0.02.016.199 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 9216, kv_unified = 'false'
0.02.016.242 W srv    load_model: LLAMA_SERVER_PREFILL_CHUNK_TOKENS = 128
0.02.016.242 I srv    load_model: sequence policy: lowest_slot_first=0 dense_sequences=0 remap_trace=0
0.02.021.190 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.02.021.229 I srv  llama_server: model loaded
0.02.021.238 I srv  llama_server: listening on http://127.0.0.1:18241
0.11.856.535 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
0.11.856.574 I slot launch_slot_: id  0 | task 1 | processing task, is_child = 0
0.11.856.576 I slot get_availabl: id  2 | task -1 | selected slot by id (2)
0.11.856.591 I slot launch_slot_: id  2 | task 2 | processing task, is_child = 0
0.11.930.934 I slot get_availabl: id  1 | task -1 | selected slot by id (1)
0.11.930.966 I slot launch_slot_: id  1 | task 4 | processing task, is_child = 0
0.14.894.878 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.04 s / 674.07 tokens per second
0.14.894.934 I slot print_timing: id  2 | task 2 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.04 s / 674.08 tokens per second
0.15.096.390 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2176, progress = 0.27, t =   3.24 s / 671.66 tokens per second
0.15.096.423 I slot print_timing: id  1 | task 4 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.17 s / 647.00 tokens per second
0.15.096.449 I slot print_timing: id  2 | task 2 | prompt processing, n_tokens =   2176, progress = 0.27, t =   3.24 s / 671.66 tokens per second
0.15.299.068 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2304, progress = 0.28, t =   3.44 s / 669.29 tokens per second
0.15.299.102 I slot print_timing: id  1 | task 4 | prompt processing, n_tokens =   2176, progress = 0.27, t =   3.37 s / 646.07 tokens per second
0.15.299.124 I slot print_timing: id  2 | task 2 | prompt processing, n_tokens =   2304, progress = 0.28, t =   3.44 s / 669.30 tokens per second
0.15.502.796 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2432, progress = 0.30, t =   3.65 s / 667.00 tokens per second
0.15.502.828 I slot print_timing: id  1 | task 4 | prompt processing, n_tokens =   2304, progress = 0.28, t =   3.57 s / 645.06 tokens per second
0.15.502.850 I slot print_timing: id  2 | task 2 | prompt processing, n_tokens =   2432, progress = 0.30, t =   3.65 s / 667.01 tokens per second
0.15.706.962 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2560, progress = 0.31, t =   3.85 s / 664.88 tokens per second
0.15.706.995 I slot print_timing: id  1 | task 4 | prompt processing, n_tokens =   2432, progress = 0.30, t =   3.78 s / 644.08 tokens per second
0.15.707.016 I slot print_timing: id  2 | task 2 | prompt processing, n_tokens =   2560, progress = 0.31, t =   3.85 s / 664.88 tokens per second
0.15.913.276 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2688, progress = 0.33, t =   4.06 s / 662.62 tokens per second
0.15.913.315 I slot print_timing: id  1 | task 4 | prompt processing, n_tokens =   2560, progress = 0.31, t =   3.98 s / 642.85 tokens per second
0.15.913.339 I slot print_timing: id  2 | task 2 | prompt processing, n_tokens =   2688, progress = 0.33, t =   4.06 s / 662.62 tokens per second
0.16.119.004 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2816, progress = 0.34, t =   4.26 s / 660.67 tokens per second
0.16.119.035 I slot print_timing: id  1 | task 4 | prompt processing, n_tokens =   2688, progress = 0.33, t =   4.19 s / 641.84 tokens per second
0.16.119.057 I slot print_timing: id  2 | task 2 | prompt processing, n_tokens =   2816, progress = 0.34, t =   4.26 s / 660.67 tokens per second
0.16.326.160 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2944, progress = 0.36, t =   4.47 s / 658.69 tokens per second
0.16.326.197 I slot print_timing: id  1 | task 4 | prompt processing, n_tokens =   2816, progress = 0.34, t =   4.40 s / 640.71 tokens per second
0.16.326.219 I slot print_timing: id  2 | task 2 | prompt processing, n_tokens =   2944, progress = 0.36, t =   4.47 s / 658.69 tokens per second
0.16.534.634 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   3072, progress = 0.38, t =   4.68 s / 656.69 tokens per second
0.16.534.670 I slot print_timing: id  1 | task 4 | prompt processing, n_tokens =   2944, progress = 0.36, t =   4.60 s / 639.50 tokens per second
0.16.534.694 I slot print_timing: id  2 | task 2 | prompt processing, n_tokens =   3072, progress = 0.38, t =   4.68 s / 656.70 tokens per second
0.16.743.549 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   3200, progress = 0.39, t =   4.89 s / 654.81 tokens per second
