rocmfpx-plugin: info: registered 1 ROCmFPX Vulkan device(s)
rocmfpx-plugin: info: loaded rocmfpx-vulkan-charlie 0.1.0 from /home/isaac/Documents/Codex/2026-09-16/recalcar-vas-a-estar-en-paralelo-2/work/builds/rocmfpx-vulkan-gfx1032-v3-instrumented/bin/rocmfpx-vulkan-plugin.so
0.00.073.322 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.073.787 W srv  llama_server: -----------------
0.00.073.789 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.073.789 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.073.789 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.073.790 W srv  llama_server: -----------------
0.00.075.078 I srv    load_model: loading model '/home/isaac/Documents/Codex/2026-09-16/recalcar-vas-a-estar-en-paralelo-2/work/results/models/LFM2.5-2.6B-ROCmFP4_FAST.gguf'
0.01.933.746 I cmn          init: llama threadpool init, n_threads = 4
0.01.973.922 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 9216, kv_unified = 'false'
0.01.973.965 W srv    load_model: LLAMA_SERVER_PREFILL_CHUNK_TOKENS = 128
0.01.973.965 I srv    load_model: sequence policy: lowest_slot_first=0 dense_sequences=0 remap_trace=0
0.01.978.881 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.01.978.915 I srv  llama_server: model loaded
0.01.978.920 I srv  llama_server: listening on http://127.0.0.1:18233
0.10.489.386 I slot get_availabl: id  1 | task -1 | selected slot by id (1)
0.10.489.454 I slot launch_slot_: id  1 | task 1 | processing task, is_child = 0
0.10.513.453 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
0.10.513.481 I slot launch_slot_: id  0 | task 3 | processing task, is_child = 0
0.10.513.483 I slot get_availabl: id  2 | task -1 | selected slot by id (2)
0.10.513.496 I slot launch_slot_: id  2 | task 4 | processing task, is_child = 0
0.13.499.114 I slot print_timing: id  1 | task 1 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.01 s / 680.49 tokens per second
0.13.704.185 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.19 s / 641.88 tokens per second
0.13.704.222 I slot print_timing: id  1 | task 1 | prompt processing, n_tokens =   2176, progress = 0.27, t =   3.21 s / 676.90 tokens per second
0.13.704.247 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.19 s / 641.88 tokens per second
0.13.908.141 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   2176, progress = 0.27, t =   3.39 s / 641.02 tokens per second
0.13.908.178 I slot print_timing: id  1 | task 1 | prompt processing, n_tokens =   2304, progress = 0.28, t =   3.42 s / 673.95 tokens per second
0.13.908.203 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   2176, progress = 0.27, t =   3.39 s / 641.02 tokens per second
0.14.113.654 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   2304, progress = 0.28, t =   3.60 s / 639.98 tokens per second
0.14.113.690 I slot print_timing: id  1 | task 1 | prompt processing, n_tokens =   2432, progress = 0.30, t =   3.62 s / 671.06 tokens per second
0.14.113.713 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   2304, progress = 0.28, t =   3.60 s / 639.99 tokens per second
0.14.318.196 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   2432, progress = 0.30, t =   3.80 s / 639.22 tokens per second
0.14.318.229 I slot print_timing: id  1 | task 1 | prompt processing, n_tokens =   2560, progress = 0.31, t =   3.83 s / 668.64 tokens per second
0.14.318.255 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   2432, progress = 0.30, t =   3.80 s / 639.22 tokens per second
0.14.525.122 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   2560, progress = 0.31, t =   4.01 s / 638.15 tokens per second
0.14.525.170 I slot print_timing: id  1 | task 1 | prompt processing, n_tokens =   2688, progress = 0.33, t =   4.04 s / 666.07 tokens per second
0.14.525.201 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   2560, progress = 0.31, t =   4.01 s / 638.16 tokens per second
0.14.730.935 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   2688, progress = 0.33, t =   4.22 s / 637.36 tokens per second
0.14.730.957 I slot print_timing: id  1 | task 1 | prompt processing, n_tokens =   2816, progress = 0.34, t =   4.24 s / 663.93 tokens per second
0.14.730.968 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   2688, progress = 0.33, t =   4.22 s / 637.36 tokens per second
0.14.940.518 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   2816, progress = 0.34, t =   4.43 s / 636.10 tokens per second
0.14.940.549 I slot print_timing: id  1 | task 1 | prompt processing, n_tokens =   2944, progress = 0.36, t =   4.45 s / 661.42 tokens per second
0.14.940.571 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   2816, progress = 0.34, t =   4.43 s / 636.10 tokens per second
0.15.150.052 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   2944, progress = 0.36, t =   4.64 s / 634.96 tokens per second
0.15.150.101 I slot print_timing: id  1 | task 1 | prompt processing, n_tokens =   3072, progress = 0.38, t =   4.66 s / 659.15 tokens per second
0.15.150.134 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   2944, progress = 0.36, t =   4.64 s / 634.97 tokens per second
0.15.361.045 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   3072, progress = 0.38, t =   4.85 s / 633.73 tokens per second
0.15.361.128 I slot print_timing: id  1 | task 1 | prompt processing, n_tokens =   3200, progress = 0.39, t =   4.87 s / 656.88 tokens per second
0.15.361.182 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   3072, progress = 0.38, t =   4.85 s / 633.74 tokens per second
0.15.569.897 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   3200, progress = 0.39, t =   5.06 s / 632.87 tokens per second
0.15.569.916 I slot print_timing: id  1 | task 1 | prompt processing, n_tokens =   3328, progress = 0.41, t =   5.08 s / 655.07 tokens per second
0.15.569.927 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   3200, progress = 0.39, t =   5.06 s / 632.87 tokens per second
0.15.781.710 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   3328, progress = 0.41, t =   5.27 s / 631.72 tokens per second
0.15.781.727 I slot print_timing: id  1 | task 1 | prompt processing, n_tokens =   3456, progress = 0.42, t =   5.29 s / 653.03 tokens per second
0.15.781.737 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   3328, progress = 0.41, t =   5.27 s / 631.72 tokens per second
0.15.994.944 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   3456, progress = 0.42, t =   5.48 s / 630.49 tokens per second
