time_unix,elapsed_s,pid,sampler_pid,cpu_percent,rss_bytes,gpu_busy_percent,vram_used_bytes,vram_total_bytes,temp_edge_c,sclk,mclk,smi_error
1789610972.8588471,0.010345588001655415,191358,191400,5.4,719519744,3,2697342976,8573157376,56.0,700Mhz,96Mhz,
1789610973.2935712,0.4450707709984272,191358,191400,0.0,719519744,1,2695245824,8573157376,55.0,700Mhz,96Mhz,
1789610973.7147837,0.8662829489985597,191358,191400,2.4,719519744,1,2695245824,8573157376,56.0,700Mhz,96Mhz,
1789610974.1317737,1.283272937995207,191358,191400,0.0,719519744,2,2695245824,8573157376,55.0,700Mhz,96Mhz,
1789610974.5510325,1.702531992996228,191358,191400,2.4,719519744,2,2695245824,8573157376,55.0,700Mhz,96Mhz,
1789610974.973357,2.124856483002077,191358,191400,0.0,719519744,1,2695245824,8573157376,55.0,700Mhz,96Mhz,
1789610975.397374,2.5488731829973403,191358,191400,2.4,719519744,6,2695245824,8573157376,55.0,700Mhz,96Mhz,
1789610975.8168976,2.9683962509952835,191358,191400,2.4,719519744,4,2695245824,8573157376,55.0,700Mhz,96Mhz,
1789610976.2371736,3.3886724379990483,191358,191400,0.0,719519744,6,2695245824,8573157376,55.0,700Mhz,96Mhz,
1789610976.6557865,3.807285465998575,191358,191400,2.4,719519744,6,2695245824,8573157376,54.0,700Mhz,96Mhz,
1789610977.0791624,4.230661228997633,191358,191400,0.0,719519744,3,2692280320,8573157376,55.0,700Mhz,96Mhz,
1789610977.5119069,4.663405778999731,191358,191400,4.6,719519744,3,2692280320,8573157376,54.0,700Mhz,96Mhz,
1789610977.9441085,5.0956076930015115,191358,191400,0.0,719519744,6,2692280320,8573157376,54.0,700Mhz,96Mhz,
1789610978.3712473,5.522746517999622,191358,191400,2.5,719519744,4,2692280320,8573157376,54.0,700Mhz,96Mhz,
1789610978.7790668,5.930565752001712,191358,191400,2.3,719519744,7,2692280320,8573157376,54.0,700Mhz,96Mhz,
1789610979.222008,6.37350742900162,191358,191400,0.0,720367616,4,2692280320,8573157376,54.0,700Mhz,96Mhz,
1789610979.6425455,6.794044198999472,191358,191400,103.1,733491200,99,2706653184,8573157376,58.0,2635Mhz,675Mhz,
1789610980.0500455,7.201544488998479,191358,191400,101.1,733491200,99,2826190848,8573157376,59.0,2635Mhz,1000Mhz,
1789610980.465378,7.616877059001126,191358,191400,100.3,733491200,99,2826190848,8573157376,59.0,2635Mhz,1000Mhz,
