rocmfpx-plugin: info: registered 1 ROCmFPX Vulkan device(s)
rocmfpx-plugin: info: loaded rocmfpx-vulkan-charlie 0.1.0 from /home/isaac/Documents/Codex/2026-09-16/recalcar-vas-a-estar-en-paralelo-2/work/builds/rocmfpx-vulkan-gfx1032-v3-instrumented/bin/rocmfpx-vulkan-plugin.so
0.00.088.010 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.088.505 W srv  llama_server: -----------------
0.00.088.508 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.088.508 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.088.508 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.088.509 W srv  llama_server: -----------------
0.00.089.819 I srv    load_model: loading model '/home/isaac/Documents/Codex/2026-09-16/recalcar-vas-a-estar-en-paralelo-2/work/results/models/LFM2.5-2.6B-ROCmFP4_FAST.gguf'
0.01.946.802 I cmn          init: llama threadpool init, n_threads = 4
0.01.993.473 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8704, kv_unified = 'false'
0.01.993.531 W srv    load_model: LLAMA_SERVER_PREFILL_CHUNK_TOKENS = 128
0.01.993.531 I srv    load_model: sequence policy: lowest_slot_first=0 dense_sequences=0 remap_trace=0
0.02.003.857 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.02.003.898 I srv  llama_server: model loaded
0.02.003.904 I srv  llama_server: listening on http://127.0.0.1:18235
0.11.008.839 I slot get_availabl: id  3 | task -1 | selected slot by id (3)
0.11.008.889 I slot launch_slot_: id  3 | task 1 | processing task, is_child = 0
0.11.008.891 I slot get_availabl: id  1 | task -1 | selected slot by id (1)
0.11.008.912 I slot launch_slot_: id  1 | task 2 | processing task, is_child = 0
0.11.085.444 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
0.11.085.487 I slot launch_slot_: id  0 | task 4 | processing task, is_child = 0
0.11.085.489 I slot get_availabl: id  2 | task -1 | selected slot by id (2)
0.11.085.510 I slot launch_slot_: id  2 | task 5 | processing task, is_child = 0
0.14.254.898 I slot print_timing: id  0 | task 4 | prompt processing, n_tokens =   1664, progress = 0.20, t =   3.17 s / 525.03 tokens per second
0.14.254.934 I slot print_timing: id  1 | task 2 | prompt processing, n_tokens =   1792, progress = 0.22, t =   3.25 s / 552.07 tokens per second
0.14.254.956 I slot print_timing: id  2 | task 5 | prompt processing, n_tokens =   1664, progress = 0.20, t =   3.17 s / 525.04 tokens per second
0.14.254.979 I slot print_timing: id  3 | task 1 | prompt processing, n_tokens =   1792, progress = 0.22, t =   3.25 s / 552.08 tokens per second
0.14.504.817 I slot print_timing: id  0 | task 4 | prompt processing, n_tokens =   1792, progress = 0.22, t =   3.42 s / 524.09 tokens per second
0.14.504.845 I slot print_timing: id  1 | task 2 | prompt processing, n_tokens =   1920, progress = 0.23, t =   3.50 s / 549.22 tokens per second
0.14.504.862 I slot print_timing: id  2 | task 5 | prompt processing, n_tokens =   1792, progress = 0.22, t =   3.42 s / 524.10 tokens per second
0.14.504.880 I slot print_timing: id  3 | task 1 | prompt processing, n_tokens =   1920, progress = 0.23, t =   3.50 s / 549.23 tokens per second
0.14.755.336 I slot print_timing: id  0 | task 4 | prompt processing, n_tokens =   1920, progress = 0.23, t =   3.67 s / 523.19 tokens per second
