rocmfpx-plugin: info: registered 1 ROCmFPX Vulkan device(s)
rocmfpx-plugin: info: loaded rocmfpx-vulkan-charlie 0.1.0 from /home/isaac/Documents/Codex/2026-09-16/recalcar-vas-a-estar-en-paralelo-2/work/builds/rocmfpx-vulkan-gfx1032-v3-instrumented/bin/rocmfpx-vulkan-plugin.so
0.00.078.858 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.079.342 W srv  llama_server: -----------------
0.00.079.344 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.079.344 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.079.345 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.079.345 W srv  llama_server: -----------------
0.00.080.660 I srv    load_model: loading model '/home/isaac/Documents/Codex/2026-09-16/recalcar-vas-a-estar-en-paralelo-2/work/results/models/LFM2.5-2.6B-ROCmFP4_FAST.gguf'
0.02.044.762 I cmn          init: llama threadpool init, n_threads = 4
0.02.084.440 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 9216, kv_unified = 'false'
0.02.084.499 W srv    load_model: LLAMA_SERVER_PREFILL_CHUNK_TOKENS = 128
0.02.084.499 I srv    load_model: sequence policy: lowest_slot_first=0 dense_sequences=0 remap_trace=0
0.02.089.566 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.02.089.605 I srv  llama_server: model loaded
0.02.089.611 I srv  llama_server: listening on http://127.0.0.1:18232
0.11.671.138 I slot get_availabl: id  2 | task -1 | selected slot by id (2)
0.11.671.172 I slot launch_slot_: id  2 | task 1 | processing task, is_child = 0
0.11.671.174 I slot get_availabl: id  1 | task -1 | selected slot by id (1)
0.11.671.187 I slot launch_slot_: id  1 | task 2 | processing task, is_child = 0
0.11.744.306 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
0.11.744.341 I slot launch_slot_: id  0 | task 4 | processing task, is_child = 0
0.14.727.762 I slot print_timing: id  1 | task 2 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.06 s / 670.05 tokens per second
0.14.727.791 I slot print_timing: id  2 | task 1 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.06 s / 670.05 tokens per second
0.14.929.579 I slot print_timing: id  0 | task 4 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.19 s / 642.97 tokens per second
0.14.929.604 I slot print_timing: id  1 | task 2 | prompt processing, n_tokens =   2176, progress = 0.27, t =   3.26 s / 667.82 tokens per second
0.14.929.614 I slot print_timing: id  2 | task 1 | prompt processing, n_tokens =   2176, progress = 0.27, t =   3.26 s / 667.83 tokens per second
0.15.133.850 I slot print_timing: id  0 | task 4 | prompt processing, n_tokens =   2176, progress = 0.27, t =   3.39 s / 641.99 tokens per second
0.15.133.872 I slot print_timing: id  1 | task 2 | prompt processing, n_tokens =   2304, progress = 0.28, t =   3.46 s / 665.39 tokens per second
0.15.133.883 I slot print_timing: id  2 | task 1 | prompt processing, n_tokens =   2304, progress = 0.28, t =   3.46 s / 665.40 tokens per second
0.15.340.792 I slot print_timing: id  0 | task 4 | prompt processing, n_tokens =   2304, progress = 0.28, t =   3.60 s / 640.64 tokens per second
0.15.340.838 I slot print_timing: id  1 | task 2 | prompt processing, n_tokens =   2432, progress = 0.30, t =   3.67 s / 662.75 tokens per second
0.15.340.874 I slot print_timing: id  2 | task 1 | prompt processing, n_tokens =   2432, progress = 0.30, t =   3.67 s / 662.76 tokens per second
0.15.547.564 I slot print_timing: id  0 | task 4 | prompt processing, n_tokens =   2432, progress = 0.30, t =   3.80 s / 639.47 tokens per second
0.15.547.607 I slot print_timing: id  1 | task 2 | prompt processing, n_tokens =   2560, progress = 0.31, t =   3.88 s / 660.42 tokens per second
0.15.547.632 I slot print_timing: id  2 | task 1 | prompt processing, n_tokens =   2560, progress = 0.31, t =   3.88 s / 660.43 tokens per second
0.15.756.074 I slot print_timing: id  0 | task 4 | prompt processing, n_tokens =   2560, progress = 0.31, t =   4.01 s / 638.14 tokens per second
0.15.756.120 I slot print_timing: id  1 | task 2 | prompt processing, n_tokens =   2688, progress = 0.33, t =   4.08 s / 658.05 tokens per second
0.15.756.162 I slot print_timing: id  2 | task 1 | prompt processing, n_tokens =   2688, progress = 0.33, t =   4.08 s / 658.05 tokens per second
0.15.962.442 I slot print_timing: id  0 | task 4 | prompt processing, n_tokens =   2688, progress = 0.33, t =   4.22 s / 637.26 tokens per second
0.15.962.491 I slot print_timing: id  1 | task 2 | prompt processing, n_tokens =   2816, progress = 0.34, t =   4.29 s / 656.23 tokens per second
0.15.962.523 I slot print_timing: id  2 | task 1 | prompt processing, n_tokens =   2816, progress = 0.34, t =   4.29 s / 656.23 tokens per second
0.16.171.156 I slot print_timing: id  0 | task 4 | prompt processing, n_tokens =   2816, progress = 0.34, t =   4.43 s / 636.13 tokens per second
0.16.171.211 I slot print_timing: id  1 | task 2 | prompt processing, n_tokens =   2944, progress = 0.36, t =   4.50 s / 654.24 tokens per second
0.16.171.236 I slot print_timing: id  2 | task 1 | prompt processing, n_tokens =   2944, progress = 0.36, t =   4.50 s / 654.24 tokens per second
