rocmfpx-plugin: info: registered 1 ROCmFPX Vulkan device(s)
rocmfpx-plugin: info: loaded rocmfpx-vulkan-charlie 0.1.0 from /home/isaac/Documents/Codex/2026-09-16/recalcar-vas-a-estar-en-paralelo-2/work/builds/rocmfpx-vulkan-gfx1032-v3-instrumented/bin/rocmfpx-vulkan-plugin.so
0.00.074.700 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.075.168 W srv  llama_server: -----------------
0.00.075.171 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.075.171 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.075.172 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.075.172 W srv  llama_server: -----------------
0.00.076.499 I srv    load_model: loading model '/home/isaac/Documents/Codex/2026-09-16/recalcar-vas-a-estar-en-paralelo-2/work/results/models/LFM2.5-2.6B-ROCmFP4_FAST.gguf'
0.01.975.789 I cmn          init: llama threadpool init, n_threads = 4
0.02.013.643 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 9216, kv_unified = 'false'
0.02.013.690 W srv    load_model: LLAMA_SERVER_PREFILL_CHUNK_TOKENS = 128
0.02.013.691 I srv    load_model: sequence policy: lowest_slot_first=0 dense_sequences=0 remap_trace=0
0.02.018.597 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.02.018.633 I srv  llama_server: model loaded
0.02.018.638 I srv  llama_server: listening on http://127.0.0.1:18233
0.10.562.676 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
0.10.562.715 I slot launch_slot_: id  0 | task 1 | processing task, is_child = 0
0.10.584.764 I slot get_availabl: id  1 | task -1 | selected slot by id (1)
0.10.584.799 I slot launch_slot_: id  1 | task 3 | processing task, is_child = 0
0.10.584.800 I slot get_availabl: id  2 | task -1 | selected slot by id (2)
0.10.584.819 I slot launch_slot_: id  2 | task 4 | processing task, is_child = 0
0.13.564.354 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.00 s / 682.30 tokens per second
0.13.767.608 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2176, progress = 0.27, t =   3.20 s / 678.97 tokens per second
0.13.767.642 I slot print_timing: id  1 | task 3 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.18 s / 643.47 tokens per second
0.13.767.666 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.18 s / 643.48 tokens per second
0.13.970.329 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2304, progress = 0.28, t =   3.41 s / 676.14 tokens per second
0.13.970.351 I slot print_timing: id  1 | task 3 | prompt processing, n_tokens =   2176, progress = 0.27, t =   3.39 s / 642.75 tokens per second
0.13.970.363 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   2176, progress = 0.27, t =   3.39 s / 642.75 tokens per second
0.14.174.708 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2432, progress = 0.30, t =   3.61 s / 673.32 tokens per second
