rocmfpx-plugin: info: registered 1 ROCmFPX Vulkan device(s)
rocmfpx-plugin: info: loaded rocmfpx-vulkan-charlie 0.1.0 from /home/isaac/Documents/Codex/2026-09-16/recalcar-vas-a-estar-en-paralelo-2/work/builds/rocmfpx-vulkan-gfx1032-v3-instrumented/bin/rocmfpx-vulkan-plugin.so
0.00.077.101 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.077.549 W srv  llama_server: -----------------
0.00.077.551 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.077.552 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.077.552 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.077.552 W srv  llama_server: -----------------
0.00.078.851 I srv    load_model: loading model '/home/isaac/Documents/Codex/2026-09-16/recalcar-vas-a-estar-en-paralelo-2/work/results/models/LFM2.5-2.6B-ROCmFP4_FAST.gguf'
0.01.885.982 I cmn          init: llama threadpool init, n_threads = 4
0.01.926.197 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 9216, kv_unified = 'false'
0.01.926.239 W srv    load_model: LLAMA_SERVER_PREFILL_CHUNK_TOKENS = 128
0.01.926.239 I srv    load_model: sequence policy: lowest_slot_first=0 dense_sequences=0 remap_trace=0
0.01.931.198 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.01.931.232 I srv  llama_server: model loaded
0.01.931.237 I srv  llama_server: listening on http://127.0.0.1:18233
0.10.665.462 I slot get_availabl: id  2 | task -1 | selected slot by id (2)
0.10.665.505 I slot launch_slot_: id  2 | task 1 | processing task, is_child = 0
0.10.685.453 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
0.10.685.484 I slot launch_slot_: id  0 | task 3 | processing task, is_child = 0
0.10.685.486 I slot get_availabl: id  1 | task -1 | selected slot by id (1)
0.10.685.500 I slot launch_slot_: id  1 | task 4 | processing task, is_child = 0
0.13.866.407 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.18 s / 643.85 tokens per second
0.13.866.468 I slot print_timing: id  1 | task 4 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.18 s / 643.86 tokens per second
0.13.866.511 I slot print_timing: id  2 | task 1 | prompt processing, n_tokens =   2176, progress = 0.27, t =   3.20 s / 679.82 tokens per second
0.14.071.253 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   2176, progress = 0.27, t =   3.39 s / 642.70 tokens per second
0.14.071.287 I slot print_timing: id  1 | task 4 | prompt processing, n_tokens =   2176, progress = 0.27, t =   3.39 s / 642.71 tokens per second
0.14.071.309 I slot print_timing: id  2 | task 1 | prompt processing, n_tokens =   2304, progress = 0.28, t =   3.41 s / 676.51 tokens per second
0.14.275.531 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   2304, progress = 0.28, t =   3.59 s / 641.78 tokens per second
0.14.275.561 I slot print_timing: id  1 | task 4 | prompt processing, n_tokens =   2304, progress = 0.28, t =   3.59 s / 641.79 tokens per second
0.14.275.579 I slot print_timing: id  2 | task 1 | prompt processing, n_tokens =   2432, progress = 0.30, t =   3.61 s / 673.69 tokens per second
0.14.480.100 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   2432, progress = 0.30, t =   3.79 s / 640.92 tokens per second
0.14.480.125 I slot print_timing: id  1 | task 4 | prompt processing, n_tokens =   2432, progress = 0.30, t =   3.79 s / 640.92 tokens per second
0.14.480.142 I slot print_timing: id  2 | task 1 | prompt processing, n_tokens =   2560, progress = 0.31, t =   3.81 s / 671.11 tokens per second
0.14.687.248 I slot print_timing: id  0 | task 3 | prompt processing, n_tokens =   2560, progress = 0.31, t =   4.00 s / 639.73 tokens per second
0.14.687.282 I slot print_timing: id  1 | task 4 | prompt processing, n_tokens =   2560, progress = 0.31, t =   4.00 s / 639.73 tokens per second
0.14.687.312 I slot print_timing: id  2 | task 1 | prompt processing, n_tokens =   2688, progress = 0.33, t =   4.02 s / 668.37 tokens per second
