rocmfpx-plugin: info: registered 1 ROCmFPX Vulkan device(s)
rocmfpx-plugin: info: loaded rocmfpx-vulkan-charlie 0.1.0 from /home/isaac/Documents/Codex/2026-09-16/recalcar-vas-a-estar-en-paralelo-2/work/builds/rocmfpx-vulkan-gfx1032-v3-instrumented/bin/rocmfpx-vulkan-plugin.so
0.00.075.939 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.076.389 W srv  llama_server: -----------------
0.00.076.392 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.076.392 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.076.392 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.076.392 W srv  llama_server: -----------------
0.00.077.708 I srv    load_model: loading model '/home/isaac/Documents/Codex/2026-09-16/recalcar-vas-a-estar-en-paralelo-2/work/results/models/LFM2.5-2.6B-ROCmFP4_FAST.gguf'
0.01.982.122 I cmn          init: llama threadpool init, n_threads = 4
0.02.023.418 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8704, kv_unified = 'false'
0.02.023.463 W srv    load_model: LLAMA_SERVER_PREFILL_CHUNK_TOKENS = 128
0.02.023.464 I srv    load_model: sequence policy: lowest_slot_first=0 dense_sequences=0 remap_trace=0
0.02.028.407 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.02.028.444 I srv  llama_server: model loaded
0.02.028.450 I srv  llama_server: listening on http://127.0.0.1:18235
0.10.861.613 I slot get_availabl: id  0 | task -1 | selected slot by id (0)
0.10.861.648 I slot launch_slot_: id  0 | task 1 | processing task, is_child = 0
0.10.881.866 I slot get_availabl: id  3 | task -1 | selected slot by id (3)
0.10.881.894 I slot launch_slot_: id  3 | task 3 | processing task, is_child = 0
0.10.881.895 I slot get_availabl: id  2 | task -1 | selected slot by id (2)
0.10.881.908 I slot launch_slot_: id  2 | task 4 | processing task, is_child = 0
0.10.881.908 I slot get_availabl: id  1 | task -1 | selected slot by id (1)
0.10.881.921 I slot launch_slot_: id  1 | task 5 | processing task, is_child = 0
0.14.040.595 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   1792, progress = 0.22, t =   3.18 s / 563.71 tokens per second
0.14.040.614 I slot print_timing: id  1 | task 5 | prompt processing, n_tokens =   1664, progress = 0.20, t =   3.16 s / 526.81 tokens per second
0.14.040.624 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   1664, progress = 0.20, t =   3.16 s / 526.81 tokens per second
0.14.040.634 I slot print_timing: id  3 | task 3 | prompt processing, n_tokens =   1664, progress = 0.20, t =   3.16 s / 526.82 tokens per second
0.14.292.517 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   1920, progress = 0.23, t =   3.43 s / 559.63 tokens per second
0.14.292.590 I slot print_timing: id  1 | task 5 | prompt processing, n_tokens =   1792, progress = 0.22, t =   3.41 s / 525.43 tokens per second
0.14.292.622 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   1792, progress = 0.22, t =   3.41 s / 525.43 tokens per second
0.14.292.651 I slot print_timing: id  3 | task 3 | prompt processing, n_tokens =   1792, progress = 0.22, t =   3.41 s / 525.44 tokens per second
0.14.543.817 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.68 s / 556.20 tokens per second
0.14.543.852 I slot print_timing: id  1 | task 5 | prompt processing, n_tokens =   1920, progress = 0.23, t =   3.66 s / 524.33 tokens per second
0.14.543.872 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   1920, progress = 0.23, t =   3.66 s / 524.33 tokens per second
0.14.543.892 I slot print_timing: id  3 | task 3 | prompt processing, n_tokens =   1920, progress = 0.23, t =   3.66 s / 524.33 tokens per second
0.14.795.418 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2176, progress = 0.27, t =   3.93 s / 553.16 tokens per second
0.14.795.443 I slot print_timing: id  1 | task 5 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.91 s / 523.32 tokens per second
0.14.795.458 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.91 s / 523.33 tokens per second
0.14.795.475 I slot print_timing: id  3 | task 3 | prompt processing, n_tokens =   2048, progress = 0.25, t =   3.91 s / 523.33 tokens per second
0.15.049.652 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2304, progress = 0.28, t =   4.19 s / 550.15 tokens per second
0.15.049.686 I slot print_timing: id  1 | task 5 | prompt processing, n_tokens =   2176, progress = 0.27, t =   4.17 s / 522.11 tokens per second
0.15.049.708 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   2176, progress = 0.27, t =   4.17 s / 522.12 tokens per second
0.15.049.729 I slot print_timing: id  3 | task 3 | prompt processing, n_tokens =   2176, progress = 0.27, t =   4.17 s / 522.12 tokens per second
0.15.301.970 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2432, progress = 0.30, t =   4.44 s / 547.71 tokens per second
0.15.301.995 I slot print_timing: id  1 | task 5 | prompt processing, n_tokens =   2304, progress = 0.28, t =   4.42 s / 521.27 tokens per second
0.15.302.009 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   2304, progress = 0.28, t =   4.42 s / 521.27 tokens per second
0.15.302.022 I slot print_timing: id  3 | task 3 | prompt processing, n_tokens =   2304, progress = 0.28, t =   4.42 s / 521.27 tokens per second
0.15.559.173 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2560, progress = 0.31, t =   4.70 s / 544.97 tokens per second
0.15.559.218 I slot print_timing: id  1 | task 5 | prompt processing, n_tokens =   2432, progress = 0.30, t =   4.68 s / 519.97 tokens per second
0.15.559.250 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   2432, progress = 0.30, t =   4.68 s / 519.97 tokens per second
0.15.559.286 I slot print_timing: id  3 | task 3 | prompt processing, n_tokens =   2432, progress = 0.30, t =   4.68 s / 519.97 tokens per second
0.15.816.249 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2688, progress = 0.33, t =   4.95 s / 542.53 tokens per second
0.15.816.286 I slot print_timing: id  1 | task 5 | prompt processing, n_tokens =   2560, progress = 0.31, t =   4.93 s / 518.82 tokens per second
0.15.816.312 I slot print_timing: id  2 | task 4 | prompt processing, n_tokens =   2560, progress = 0.31, t =   4.93 s / 518.82 tokens per second
0.15.816.367 I slot print_timing: id  3 | task 3 | prompt processing, n_tokens =   2560, progress = 0.31, t =   4.93 s / 518.82 tokens per second
0.16.073.170 I slot print_timing: id  0 | task 1 | prompt processing, n_tokens =   2816, progress = 0.34, t =   5.21 s / 540.35 tokens per second
